#        klen             E | projection   |group 1: A    |group
#column    1               2               3
     0.000000000    -2.308111000     1.000000000
     0.008484774    -2.307892058     1.000000000
     0.016969547    -2.307235229     1.000000000
     0.025454321    -2.306140500     1.000000000
     0.033939094    -2.304607850     1.000000000
     0.042423868    -2.302637247     1.000000000
     0.050908641    -2.300228643     1.000000000
     0.059393415    -2.297381973     1.000000000
     0.067878188    -2.294097153     1.000000000
     0.076362962    -2.290374070     1.000000000
     0.084847736    -2.286212579     1.000000000
     0.093332509    -2.281612501     1.000000000
     0.101817283    -2.276573611     1.000000000
     0.110302056    -2.271095637     1.000000000
     0.118786830    -2.265178251     1.000000000
     0.127271603    -2.258821062     1.000000000
     0.135756377    -2.252023614     1.000000000
     0.144241151    -2.244785377     1.000000000
     0.152725924    -2.237105740     1.000000000
     0.161210698    -2.228984010     1.000000000
     0.169695471    -2.220419404     1.000000000
     0.178180245    -2.211411049     1.000000000
     0.186665018    -2.201957975     1.000000000
     0.195149792    -2.192059117     1.000000000
     0.203634565    -2.181713308     1.000000000
     0.212119339    -2.170919287     1.000000000
     0.220604113    -2.159675694     1.000000000
     0.229088886    -2.147981074     1.000000000
     0.237573660    -2.135833880     1.000000000
     0.246058433    -2.123232479     1.000000000
     0.254543207    -2.110175157     1.000000000
     0.263027980    -2.096660125     1.000000000
     0.271512754    -2.082685526     1.000000000
     0.279997528    -2.068249450     1.000000000
     0.288482301    -2.053349934     1.000000000
     0.296967075    -2.037984982     1.000000000
     0.305451848    -2.022152573     1.000000000
     0.313936622    -2.005850673     1.000000000
     0.322421395    -1.989077246     1.000000000
     0.330906169    -1.971830272     1.000000000
     0.339390942    -1.954107758     1.000000000
     0.347875716    -1.935907751     1.000000000
     0.356360490    -1.917228351     1.000000000
     0.364845263    -1.898067727     1.000000000
     0.373330037    -1.878424128     1.000000000
     0.381814810    -1.858295895     1.000000000
     0.390299584    -1.837681475     1.000000000
     0.398784357    -1.816579431     1.000000000
     0.407269131    -1.794988451     1.000000000
     0.415753904    -1.772907357     1.000000000
     0.424238678    -1.750335117     1.000000000
     0.432723452    -1.727270845     1.000000000
     0.441208225    -1.703713812     1.000000000
     0.449692999    -1.679663449     1.000000000
     0.458177772    -1.655119346     1.000000000
     0.466662546    -1.630081258     1.000000000
     0.475147319    -1.604549102     1.000000000
     0.483632093    -1.578522957     1.000000000
     0.492116867    -1.552003058     1.000000000
     0.500601640    -1.524989795     1.000000000
     0.509086414    -1.497483706     1.000000000
     0.517571187    -1.469485468     1.000000000
     0.526055961    -1.440995892     1.000000000
     0.534540734    -1.412015913     1.000000000
     0.543025508    -1.382546580     1.000000000
     0.551510281    -1.352589043     1.000000000
     0.559995055    -1.322144544     1.000000000
     0.568479829    -1.291214404     1.000000000
     0.576964602    -1.259800013     1.000000000
     0.585449376    -1.227902814     1.000000000
     0.593934149    -1.195524289     1.000000000
     0.602418923    -1.162665955     1.000000000
     0.610903696    -1.129329340     1.000000000
     0.619388470    -1.095515981     1.000000000
     0.627873244    -1.061227408     1.000000000
     0.636358017    -1.026465133     1.000000000
     0.644842791    -0.991230642     1.000000000
     0.653327564    -0.955525386     1.000000000
     0.661812338    -0.919350773     1.000000000
     0.670297111    -0.882708160     1.000000000
     0.678781885    -0.845598850     1.000000000
     0.687266658    -0.808024087     1.000000000
     0.695751432    -0.769985054     1.000000000
     0.704236206    -0.731482868     1.000000000
     0.712720979    -0.692518588     1.000000000
     0.721205753    -0.653093209     1.000000000
     0.729690526    -0.613207669     1.000000000
     0.738175300    -0.572862856     1.000000000
     0.746660073    -0.532059607     1.000000000
     0.755144847    -0.490798722     1.000000000
     0.763629620    -0.449080972     1.000000000
     0.772114394    -0.406907107     1.000000000
     0.780599168    -0.364277870     1.000000000
     0.789083941    -0.321194013     1.000000000
     0.797568715    -0.277656313     1.000000000
     0.806053488    -0.233665607     1.000000000
     0.814538262    -0.189222839     1.000000000
     0.823023035    -0.144329205     1.000000000
     0.831507809    -0.098986665     1.000000000
     0.839992583    -0.053201501     1.000000000
     0.848477356    -0.008898730     1.000000000
     0.848477356    -0.008898730     1.000000000
     0.865446903    -0.100209344     1.000000000
     0.882416450    -0.196436038     1.000000000
     0.899385997    -0.294526709     1.000000000
     0.916355544    -0.394348666     1.000000000
     0.933325091    -0.495769569     1.000000000
     0.950294638    -0.598657642     1.000000000
     0.967264184    -0.702881836     1.000000000
     0.984233731    -0.808311904     1.000000000
     1.001203278    -0.914818430     1.000000000
     1.018172825    -1.022272837     1.000000000
     1.035142372    -1.130547397     1.000000000
     1.052111919    -1.239515281     1.000000000
     1.069081466    -1.349050664     1.000000000
     1.086051013    -1.459028906     1.000000000
     1.103020560    -1.569326822     1.000000000
     1.119990107    -1.679823042     1.000000000
     1.136959653    -1.790398460     1.000000000
     1.153929200    -1.900936769     1.000000000
     1.170898747    -2.011325064     1.000000000
     1.187868294    -2.121454489     1.000000000
     1.204837841    -2.231220914     1.000000000
     1.221807388    -2.340525608     1.000000000
     1.238776935    -2.449275885     1.000000000
     1.255746482    -2.557385685     1.000000000
     1.272716029    -2.664776080     1.000000000
     1.289685576    -2.771375658     1.000000000
     1.306655122    -2.877120781     1.000000000
     1.323624669    -2.981955698     1.000000000
     1.340594216    -3.085832490     1.000000000
     1.357563763    -3.188710856     1.000000000
     1.374533310    -3.290557744     1.000000000
     1.391502857    -3.391346813     1.000000000
     1.408472404    -3.491057770     1.000000000
     1.425441951    -3.589675581     1.000000000
     1.442411498    -3.687189590     1.000000000
     1.459381045    -3.783592572     1.000000000
     1.476350591    -3.878879751     1.000000000
     1.493320138    -3.973047818     1.000000000
     1.510289685    -4.066093980     1.000000000
     1.527259232    -4.158015068     1.000000000
     1.544228779    -4.248806740     1.000000000
     1.561198326    -4.338462798     1.000000000
     1.578167873    -4.426974636     1.000000000
     1.595137420    -4.514330845     1.000000000
     1.612106967    -4.600516975     1.000000000
     1.629076514    -4.685515453     1.000000000
     1.646046061    -4.769305665     1.000000000
     1.663015607    -4.851864176     1.000000000
     1.679985154    -4.933165098     1.000000000
     1.696954701    -5.013180546     1.000000000
     1.713924248    -5.091881206     1.000000000
     1.730893795    -5.169236946     1.000000000
     1.747863342    -5.245217467     1.000000000
     1.764832889    -5.319792960     1.000000000
     1.781802436    -5.392934733     1.000000000
     1.798771983    -5.464615795     1.000000000
     1.815741530    -5.534811362     1.000000000
     1.832711076    -5.603499275     1.000000000
     1.849680623    -5.670660310     1.000000000
     1.866650170    -5.736278372     1.000000000
     1.883619717    -5.800340570     1.000000000
     1.900589264    -5.862837178     1.000000000
     1.917558811    -5.923761469     1.000000000
     1.934528358    -5.983109466     1.000000000
     1.951497905    -6.040879591     1.000000000
     1.968467452    -6.097072251     1.000000000
     1.985436999    -6.151689373     1.000000000
     2.002406545    -6.204733916     1.000000000
     2.019376092    -6.256209369     1.000000000
     2.036345639    -6.306119274     1.000000000
     2.053315186    -6.354466781     1.000000000
     2.070284733    -6.401254250     1.000000000
     2.087254280    -6.446482931     1.000000000
     2.104223827    -6.490152714     1.000000000
     2.121193374    -6.532261965     1.000000000
     2.138162921    -6.572807449     1.000000000
     2.155132468    -6.611784340     1.000000000
     2.172102014    -6.649186302     1.000000000
     2.189071561    -6.685005656     1.000000000
     2.206041108    -6.719233587     1.000000000
     2.223010655    -6.751860414     1.000000000
     2.239980202    -6.782875877     1.000000000
     2.256949749    -6.812269443     1.000000000
     2.273919296    -6.840030608     1.000000000
     2.290888843    -6.866149185     1.000000000
     2.307858390    -6.890615557     1.000000000
     2.324827937    -6.913420894     1.000000000
     2.341797484    -6.934557316     1.000000000
     2.358767030    -6.954018010     1.000000000
     2.375736577    -6.971797278     1.000000000
     2.392706124    -6.987890541     1.000000000
     2.409675671    -7.002294289     1.000000000
     2.426645218    -7.015005985     1.000000000
     2.443614765    -7.026023937     1.000000000
     2.460584312    -7.035347144     1.000000000
     2.477553859    -7.042975133     1.000000000
     2.494523406    -7.048907790     1.000000000
     2.511492953    -7.053145212     1.000000000
     2.528462499    -7.055687567     1.000000000
     2.545432046    -7.056535000     1.000000000
     2.545432046    -7.056535000     1.000000000
     2.560128105    -7.055898504     1.000000000
     2.574824164    -7.053989238     1.000000000
     2.589520223    -7.050807864     1.000000000
     2.604216282    -7.046355464     1.000000000
     2.618912340    -7.040633519     1.000000000
     2.633608399    -7.033643872     1.000000000
     2.648304458    -7.025388685     1.000000000
     2.663000517    -7.015870393     1.000000000
     2.677696575    -7.005091653     1.000000000
     2.692392634    -6.993055294     1.000000000
     2.707088693    -6.979764260     1.000000000
     2.721784752    -6.965221572     1.000000000
     2.736480811    -6.949430280     1.000000000
     2.751176869    -6.932393429     1.000000000
     2.765872928    -6.914114040     1.000000000
     2.780568987    -6.894595090     1.000000000
     2.795265046    -6.873839511     1.000000000
     2.809961105    -6.851850200     1.000000000
     2.824657163    -6.828630037     1.000000000
     2.839353222    -6.804181920     1.000000000
     2.854049281    -6.778508800     1.000000000
     2.868745340    -6.751613735     1.000000000
     2.883441399    -6.723499940     1.000000000
     2.898137457    -6.694170849     1.000000000
     2.912833516    -6.663630172     1.000000000
     2.927529575    -6.631881955     1.000000000
     2.942225634    -6.598930628     1.000000000
     2.956921693    -6.564781058     1.000000000
     2.971617751    -6.529438577     1.000000000
     2.986313810    -6.492909013     1.000000000
     3.001009869    -6.455198696     1.000000000
     3.015705928    -6.416314455     1.000000000
     3.030401986    -6.376263596     1.000000000
     3.045098045    -6.335053866     1.000000000
     3.059794104    -6.292693400     1.000000000
     3.074490163    -6.249190655     1.000000000
     3.089186222    -6.204554330     1.000000000
     3.103882280    -6.158793277     1.000000000
     3.118578339    -6.111916405     1.000000000
     3.133274398    -6.063932576     1.000000000
     3.147970457    -6.014850511     1.000000000
     3.162666516    -5.964678691     1.000000000
     3.177362574    -5.913425271     1.000000000
     3.192058633    -5.861098005     1.000000000
     3.206754692    -5.807704191     1.000000000
     3.221450751    -5.753250635     1.000000000
     3.236146810    -5.697743638     1.000000000
     3.250842868    -5.641189014     1.000000000
     3.265538927    -5.583592136     1.000000000
     3.280234986    -5.524958011     1.000000000
     3.294931045    -5.465291392     1.000000000
     3.309627104    -5.404596921     1.000000000
